AREA,PERIMETER,HISTLU_CPE,HISTLU_C_1,POT_LU,LU1885,LU1912,LU1945,LU1977,LU2004,DIST
248341.030999999988126,2361.947999999999865,1974.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
189725.062999999994645,1819.949000000000069,1975.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Irrigated,Irrigated,Irrigated,3.000000000000000
53600668.000000000000000,128513.289000000004307,1976.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
234615.780999999988126,4153.439999999999600,1977.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Irrigated,Urban,Riparian,2.000000000000000
182620.578000000008615,2296.753999999999905,1978.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Irrigated,Irrigated,Irrigated,3.000000000000000
1067237.375000000000000,8437.551999999999680,1979.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Irrigated,Irrigated,Irrigated,3.000000000000000
209100.703000000008615,2413.405999999999949,1980.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
2833876.750000000000000,7937.617000000000189,1981.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
451624.343999999982771,4729.966999999999643,1982.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Irrigated,Urban,Urban,3.000000000000000
439955.843999999982771,3513.548999999999978,1983.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
490875.375000000000000,7759.338999999999942,1984.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Irrigated,Irrigated,Riparian,2.000000000000000
331922.781000000017229,4234.712000000000444,1985.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Irrigated,Irrigated,Irrigated,3.000000000000000
177168.328000000008615,3896.481999999999971,1986.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Irrigated,Urban,Riparian,2.000000000000000
672727.812999999965541,4386.184000000000196,1987.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
1707115.250000000000000,8277.528000000000247,1988.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
479420.531000000017229,2935.125000000000000,1989.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
261953.437999999994645,2930.534000000000106,1990.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
616875.062999999965541,3797.969000000000051,1991.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
17838124.000000000000000,51740.968999999997322,1992.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
2212224.750000000000000,7651.391999999999825,1993.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Irrigated,Irrigated,Irrigated,3.000000000000000
354834.531000000017229,2467.599999999999909,1994.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
387919.156000000017229,2629.813000000000102,1995.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,0.000000000000000
576433.312999999965541,4201.841000000000349,1996.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Wetlands,Wetlands,1.000000000000000
784832.437999999965541,7886.145000000000437,1997.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Irrigated,Irrigated,Irrigated,3.000000000000000
1647226.750000000000000,17397.993999999998778,1998.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,Wetlands,2.000000000000000
533954.250000000000000,4027.838000000000193,1999.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Urban,1.000000000000000
251541.937999999994645,2994.547999999999774,2000.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Urban,3.000000000000000
1098920.375000000000000,5085.579999999999927,2001.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Urban,3.000000000000000
275788.718999999982771,3404.737999999999829,2002.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Urban,Urban,2.000000000000000
1545637.375000000000000,5449.103000000000065,2003.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,0.000000000000000
232691.141000000003260,2271.478999999999814,2004.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
2923217.750000000000000,21891.578000000001339,2005.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
405603.375000000000000,3197.487000000000080,2006.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Urban,3.000000000000000
356187.843999999982771,5262.863999999999578,2007.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Urban,Grassland,1.000000000000000
1805064.125000000000000,8115.561999999999898,2008.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
148564.719000000011874,2656.474000000000160,2009.000000000000000,0.000000000000000,Riparian,Riparian,Riparian,Irrigated,Urban,Urban,3.000000000000000
224120000.000000000000000,304581.875000000000000,2010.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
163479.703000000008615,1853.144999999999982,2011.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
107546.039000000004307,3397.833000000000084,2012.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,Wetlands,2.000000000000000
119608.570000000006985,1543.541999999999916,2013.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
142906.641000000003260,1949.342000000000098,2014.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Urban,Urban,2.000000000000000
490785.343999999982771,2732.230000000000018,2015.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
113188.983999999996740,1509.700000000000045,2016.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,2.000000000000000
1269473.000000000000000,6495.631000000000313,2017.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,3.000000000000000
203784.719000000011874,1981.799999999999955,2018.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
719881.312999999965541,4143.640999999999622,2019.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
1253895.250000000000000,6883.604999999999563,2020.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,3.000000000000000
439359.563000000023749,5588.681999999999789,2021.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Wetlands,Irrigated,Wetlands,1.000000000000000
281277.438000000023749,3545.231000000000222,2022.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
403652.718999999982771,3696.775000000000091,2023.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
5840727.000000000000000,18611.900000000001455,2024.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,2.000000000000000
151694.219000000011874,2041.903000000000020,2025.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
149005.921999999991385,1687.842000000000098,2026.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
2669930.500000000000000,13066.582000000000335,2027.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,3.000000000000000
223783.719000000011874,1957.880000000000109,2028.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
840103.187999999965541,5302.612000000000080,2029.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
162627.219000000011874,3290.567000000000007,2030.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
224968.155999999988126,2579.079999999999927,2031.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Irrigated,3.000000000000000
147789.312999999994645,1537.787000000000035,2032.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
269292.593999999982771,6846.271999999999935,2033.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
657902.187999999965541,6075.974000000000160,2034.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
944394.812999999965541,5821.798999999999978,2035.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
358391.031000000017229,3430.231000000000222,2036.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
759394.812999999965541,3540.617999999999938,2037.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
415784.656000000017229,13325.529000000000451,2038.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
542542.750000000000000,3778.583000000000084,2039.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Wetlands,Irrigated,Irrigated,3.000000000000000
141104.500000000000000,1765.172000000000025,2040.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
628988.812999999965541,3742.463000000000193,2041.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,3.000000000000000
824522.000000000000000,3768.978000000000065,2042.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
427508.218999999982771,7240.426000000000386,2043.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Urban,Grassland,1.000000000000000
398672.406000000017229,3650.820000000000164,2044.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
162433.391000000003260,1947.436999999999898,2045.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Irrigated,3.000000000000000
112384.047000000005937,1418.199000000000069,2046.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Irrigated,3.000000000000000
1083092.625000000000000,12302.324000000000524,2047.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
254323.546999999991385,2337.445999999999913,2048.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
341025.063000000023749,3418.972000000000207,2049.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Irrigated,3.000000000000000
220017.969000000011874,2351.512999999999920,2050.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
309644.500000000000000,3748.976000000000113,2051.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
459327.813000000023749,3564.442000000000007,2052.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
281943.125000000000000,3553.981999999999971,2053.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
118148.929999999993015,4289.881999999999607,2054.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,0.000000000000000
1949572.125000000000000,6061.520000000000437,2055.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
204979.608999999996740,3220.909000000000106,2056.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Wetlands,Irrigated,Wetlands,2.000000000000000
286489.938000000023749,4168.503999999999905,2057.000000000000000,0.000000000000000,Riparian,Riparian,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
29780956.000000000000000,50805.718999999997322,2058.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
116543.851999999998952,1455.769999999999982,2059.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
179838.000000000000000,4604.305999999999585,2060.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
1578022.250000000000000,5522.054000000000087,2061.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
417348.406000000017229,3266.192000000000007,2062.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Wetlands,Irrigated,Irrigated,3.000000000000000
1461356.000000000000000,12188.510000000000218,2063.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
117721.726999999998952,4090.916000000000167,2064.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
139455.983999999996740,1939.521999999999935,2065.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
1891525.250000000000000,5502.667999999999665,2066.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
266368.031000000017229,4334.150999999999840,2067.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
245412.016000000003260,2730.704999999999927,2068.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Irrigated,3.000000000000000
111805.608999999996740,1592.875000000000000,2069.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
855884.937999999965541,3911.014999999999873,2070.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,3.000000000000000
145081.344000000011874,1894.684999999999945,2071.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
189729.625000000000000,2068.402999999999793,2072.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
197227.000000000000000,3003.286000000000058,2073.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
