AREA,LU1885,LU1945,POT_LU,Shape__Area,Shape__Length
101534.148000000001048,Grassland,Grassland,Grassland,161251.285156250000000,2602.967283476226385
130329.085999999995693,Grassland,Irrigated,Grassland,207003.781250000000000,3813.447419804578658
252208.858999999996740,Wetlands,Wetlands,Wetlands,400536.722656250000000,2914.000201100108370
104415.085999999995693,Grassland,Irrigated,Grassland,165828.886718750000000,1644.639728258012838
43844608.000000000000000,Grassland,Irrigated,Grassland,69564918.140625000000000,130209.852863725420320
1044211.937999999965541,Grassland,Irrigated,Grassland,1658309.171875000000000,6656.206945962029749
954670.187999999965541,Grassland,Irrigated,Grassland,1516063.968750000000000,7917.529169490759159
138895.358999999996740,Grassland,Irrigated,Grassland,220595.085937500000000,2394.477327002149195
169789.187999999994645,Wetlands,Wetlands,Wetlands,269603.957031250000000,4122.315672149276907
226401.500000000000000,Irrigated,Irrigated,Wetlands,359467.328125000000000,7385.769646988319437
3648305.750000000000000,Wetlands,Irrigated,Wetlands,5789264.007812500000000,16870.525808674061409
5555774.500000000000000,Irrigated,Irrigated,Wetlands,8818725.636718750000000,13368.705820709106774
493437.031000000017229,Grassland,Irrigated,Grassland,783533.328125000000000,8510.900151009198453
183534.375000000000000,Grassland,Irrigated,Grassland,291463.625000000000000,3071.431898257041667
528925.062999999965541,Grassland,Irrigated,Grassland,839914.308593750000000,6256.182056580047174
302769.906000000017229,Grassland,Irrigated,Grassland,480694.472656250000000,11947.843224256401299
210954.266000000003260,Grassland,Irrigated,Grassland,335004.433593750000000,2442.357184194991532
1384185.750000000000000,Grassland,Irrigated,Grassland,2197749.445312500000000,10827.108589595291051
1291091.750000000000000,Grassland,Irrigated,Grassland,2049923.179687500000000,16719.518082396363752
229355.280999999988126,Grassland,Irrigated,Grassland,364188.171875000000000,3555.656932993269493
104933.851999999998952,Grassland,Grassland,Grassland,166625.851562500000000,2199.514701061398682
248015.671999999991385,Grassland,Irrigated,Grassland,393838.140625000000000,2758.444583036257427
159801.983999999996740,Riparian,Irrigated,Riparian,253762.093750000000000,2312.751225896809046
106558.843999999997322,Grassland,Irrigated,Grassland,169206.800781250000000,1957.028650324243699
668426.750000000000000,Grassland,Irrigated,Grassland,1061266.835937500000000,5239.989730417664759
112176.141000000003260,Grassland,Irrigated,Grassland,178120.187500000000000,1865.241499920740353
20113238.000000000000000,Irrigated,Irrigated,Grassland,31903208.191406250000000,53838.881641500265687
1094424.250000000000000,Wetlands,Wetlands,Wetlands,1737566.480468750000000,6047.357204342635669
1032991.875000000000000,Grassland,Irrigated,Grassland,1639881.238281250000000,8599.793638319626552
380020.531000000017229,Wetlands,Wetlands,Wetlands,603291.589843750000000,5742.971568903129082
271245.968999999982771,Riparian,Riparian,Riparian,430649.718750000000000,6807.158163019333188
436605.281000000017229,Grassland,Grassland,Grassland,693199.222656250000000,3580.135091963235482
179559.655999999988126,Grassland,Irrigated,Grassland,285106.617187500000000,2417.532848897667463
113887.202999999994063,Riparian,Riparian,Riparian,180826.359375000000000,2168.904053934965759
5049566.500000000000000,Grassland,Grassland,Grassland,8015868.671875000000000,27468.515747652658320
338884.375000000000000,Irrigated,Irrigated,Grassland,538005.523437500000000,3275.453562714953478
169304.812999999994645,Grassland,Irrigated,Grassland,268801.539062500000000,2112.154917354561348
506915.063000000023749,Grassland,Grassland,Grassland,804764.671875000000000,4081.188547083475896
498997.938000000023749,Grassland,Irrigated,Grassland,792131.378906250000000,21819.667832099450607
182693.844000000011874,Grassland,Irrigated,Grassland,290030.531250000000000,2244.928267472009338
293579.718999999982771,Grassland,Irrigated,Grassland,466062.046875000000000,3181.859776659292947
255744.155999999988126,Grassland,Irrigated,Grassland,405990.636718750000000,2947.325881132420363
100833.843999999997322,Grassland,Irrigated,Grassland,160073.750000000000000,2719.998021602013068
269894.688000000023749,Wetlands,Wetlands,Wetlands,428414.937500000000000,3860.795957593005824
323263.031000000017229,Wetlands,Wetlands,Wetlands,513138.992187500000000,9435.356110146220090
100149.445000000006985,Grassland,Grassland,Grassland,158952.507812500000000,3319.926725098694533
9590460.000000000000000,Grassland,Irrigated,Grassland,15214959.281250000000000,62393.933767863694811
241494.125000000000000,Grassland,Grassland,Grassland,383316.066406250000000,3291.914998988955631
165807.328000000008615,Irrigated,Irrigated,Grassland,263146.941406250000000,5339.815731446831705
146305.671999999991385,Grassland,Grassland,Grassland,232245.578125000000000,2709.796077251172392
2435782.000000000000000,Grassland,Irrigated,Grassland,3864155.394531250000000,15970.148986087937374
330359.188000000023749,Riparian,Riparian,Riparian,524393.992187500000000,3357.044826475661466
437366.500000000000000,Grassland,Grassland,Grassland,694264.289062500000000,4162.859401888403227
1393821.625000000000000,Grassland,Irrigated,Grassland,2212449.625000000000000,8315.291318174347907
145840000.000000000000000,Wetlands,Wetlands,Wetlands,230566648.597656250000000,241183.804474239062984
136402.858999999996740,Grassland,Grassland,Grassland,216520.914062500000000,3366.140981755255325
419253.093999999982771,Grassland,Grassland,Grassland,665320.886718750000000,9922.703706014846830
1587983.000000000000000,Grassland,Irrigated,Grassland,2520561.507812500000000,6793.580938948840412
3885518.000000000000000,Grassland,Grassland,Grassland,6166604.949218750000000,11739.281566869267408
111668.835999999995693,Grassland,Irrigated,Grassland,177271.988281250000000,1689.451582306012369
162258.296999999991385,Grassland,Grassland,Grassland,257556.917968750000000,8373.893506306789277
368959.468999999982771,Grassland,Grassland,Grassland,585607.769531250000000,4611.420746894486911
294224.281000000017229,Grassland,Irrigated,Grassland,467013.121093750000000,4229.579740884669263
516161.218999999982771,Grassland,Grassland,Grassland,818642.558593750000000,17839.754370517006464
156467.437999999994645,Grassland,Grassland,Grassland,248366.070312500000000,2528.349185748475065
655956.875000000000000,Grassland,Grassland,Grassland,1041014.351562500000000,5121.796218428752582
212118.562999999994645,Grassland,Irrigated,Grassland,336694.300781250000000,3492.298196141284734
166782.078000000008615,Grassland,Irrigated,Grassland,264717.589843750000000,5242.313588032356165
380937.718999999982771,Grassland,Urban,Grassland,604575.496093750000000,4214.775904445228662
189673.921999999991385,Grassland,Grassland,Grassland,301063.140625000000000,2325.913761502417856
263752.438000000023749,Riparian,Riparian,Riparian,418625.968750000000000,2928.990033091476107
504997.343999999982771,Riparian,Irrigated,Riparian,801496.304687500000000,4380.628044525619771
209158.828000000008615,Grassland,Irrigated,Grassland,331968.714843750000000,2729.621302864723475
243357.530999999988126,Grassland,Irrigated,Grassland,386263.613281250000000,3464.945007368496590
141806.546999999991385,Grassland,Grassland,Grassland,225052.910156250000000,3960.042000413834558
473631.906000000017229,Grassland,Irrigated,Grassland,751673.789062500000000,7201.332647510846073
100890.312999999994645,Grassland,Grassland,Grassland,160132.675781250000000,1896.334557836918975
239642.828000000008615,Grassland,Irrigated,Grassland,380355.984375000000000,3715.137093131643724
114504.516000000003260,Wetlands,Wetlands,Wetlands,181727.117187500000000,2444.371361627573151
182994.203000000008615,Grassland,Irrigated,Grassland,290430.761718750000000,2306.930874230238260
594456.437999999965541,Grassland,Irrigated,Grassland,943471.113281250000000,4997.651293716821783
576083.187999999965541,Grassland,Irrigated,Grassland,914317.503906250000000,7997.770023604462040
384764.688000000023749,Grassland,Grassland,Grassland,610675.730468750000000,4751.139600742730181
397372.218999999982771,Riparian,Riparian,Riparian,630659.886718750000000,5298.181132522424377
395434.875000000000000,Grassland,Irrigated,Grassland,627597.750000000000000,3486.295721237133421
137348.766000000003260,Grassland,Irrigated,Grassland,217995.250000000000000,1971.056733069253369
864242.562999999965541,Wetlands,Irrigated,Wetlands,1371339.617187500000000,6938.282085346439999
110409.335999999995693,Grassland,Irrigated,Grassland,175238.437500000000000,1788.165657072506065
513760.313000000023749,Riparian,Irrigated,Riparian,815328.476562500000000,4034.243214240155794
367983.375000000000000,Grassland,Grassland,Grassland,584030.683593750000000,3906.722320493197913
107741.851999999998952,Grassland,Irrigated,Grassland,170986.214843750000000,1690.149468567215990
208964.594000000011874,Riparian,Riparian,Riparian,331633.253906250000000,4053.747653950801578
979654.312999999965541,Riparian,Riparian,Riparian,1554626.980468750000000,12824.696068515386287
2172813.750000000000000,Grassland,Irrigated,Grassland,3447939.765625000000000,16405.045008497814706
261023.171999999991385,Riparian,Riparian,Riparian,414238.519531250000000,3600.190078302561233
265012.125000000000000,Riparian,Riparian,Riparian,420559.132812500000000,3022.697357112446298
189802.030999999988126,Grassland,Irrigated,Grassland,301223.765625000000000,3085.785801534384518
120156.483999999996740,Wetlands,Wetlands,Wetlands,190676.605468750000000,2012.564671526112306
583303.312999999965541,Grassland,Irrigated,Grassland,925621.382812500000000,6183.650409741374460
140863.921999999991385,Grassland,Irrigated,Grassland,223552.136718750000000,2238.516447454422632
2916925.000000000000000,Grassland,Irrigated,Grassland,4627166.109375000000000,13146.248459511734836
263291.656000000017229,Grassland,Irrigated,Grassland,417857.757812500000000,2611.431199319002644
210729.937999999994645,Grassland,Grassland,Grassland,334376.531250000000000,3694.216327359311435
6690471.000000000000000,Grassland,Irrigated,Grassland,10606331.531250000000000,63051.146390107489424
121539.781000000002678,Grassland,Irrigated,Grassland,192882.671875000000000,2041.982772792002379
612279.250000000000000,Wetlands,Wetlands,Wetlands,971567.332031250000000,6573.371456800369742
304278.938000000023749,Irrigated,Irrigated,Grassland,482791.320312500000000,6750.972377439066804
123586.562999999994645,Grassland,Irrigated,Grassland,196131.671875000000000,2408.647657148835606
203498.483999999996740,Grassland,Irrigated,Grassland,322955.589843750000000,2763.950328211463784
403337.250000000000000,Grassland,Irrigated,Grassland,640085.906250000000000,5832.285503112364495
325179.063000000023749,Riparian,Riparian,Riparian,516039.398437500000000,4218.653541914733069
718351.812999999965541,Riparian,Irrigated,Riparian,1139908.261718750000000,9421.314799397232491
340707.906000000017229,Riparian,Irrigated,Riparian,540667.210937500000000,3233.077469014162034
217952.094000000011874,Riparian,Riparian,Riparian,345869.164062500000000,2355.686995207562177
161898.375000000000000,Grassland,Irrigated,Grassland,256914.914062500000000,2878.247507823682099
1581007.250000000000000,Grassland,Irrigated,Grassland,2508583.507812500000000,8728.638625017765662
8390650.000000000000000,Grassland,Irrigated,Grassland,13310928.414062500000000,28447.951889933490747
256804.875000000000000,Grassland,Irrigated,Grassland,407514.937500000000000,3189.274767436230832
172653.733999999996740,Riparian,Riparian,Riparian,273986.695312500000000,3169.605865303208702
1014415.187999999965541,Grassland,Grassland,Grassland,1609580.410156250000000,8655.995102550006777
189793.703000000008615,Grassland,Irrigated,Grassland,301164.273437500000000,2766.212177658537712
13409116.000000000000000,Grassland,Grassland,Grassland,21268395.800781250000000,35294.474564381620439
668756.000000000000000,Grassland,Grassland,Grassland,1052561.421875000000000,4787.042864114665463
886066.250000000000000,Riparian,Irrigated,Riparian,1405713.445312500000000,12131.791045321002457
114790.108999999996740,Grassland,Irrigated,Grassland,182162.921875000000000,2194.826049160913954
3729954.250000000000000,Grassland,Irrigated,Grassland,5918078.414062500000000,15642.288468088077934
238526.483999999996740,Grassland,Irrigated,Grassland,378494.675781250000000,3591.728876657329693
118914.960999999995693,Grassland,Irrigated,Grassland,188665.636718750000000,4005.993205683823362
1600928.375000000000000,Wetlands,Irrigated,Wetlands,2539465.492187500000000,10345.365500432497356
234106.250000000000000,Grassland,Grassland,Grassland,371422.250000000000000,3940.522393999689939
131643.296999999991385,Grassland,Grassland,Grassland,208854.875000000000000,3749.928714757154012
864793.875000000000000,Grassland,Grassland,Grassland,1372016.867187500000000,4983.277369444404940
1886962.750000000000000,Grassland,Irrigated,Grassland,2993542.464843750000000,9964.895665409701905
517225.468999999982771,Grassland,Irrigated,Grassland,820634.078125000000000,8358.779916757079263
113898.516000000003260,Grassland,Irrigated,Grassland,180736.238281250000000,1833.925518016727665
245503.328000000008615,Grassland,Grassland,Grassland,389493.640625000000000,3804.329126907580303
212302.250000000000000,Grassland,Irrigated,Grassland,336858.437500000000000,3161.274186731469399
466309.500000000000000,Grassland,Grassland,Grassland,739853.191406250000000,6274.579117899119410
153086.094000000011874,Wetlands,Wetlands,Wetlands,242906.375000000000000,2052.307797646114068
132630000.000000000000000,Grassland,Irrigated,Grassland,210139424.851562500000000,252386.974464722909033
